-8.36296156e-02 2.43419957e+00 3.26691890e+00 2.33695209e-01 7.57768154e-01 3.27574879e-01 -5.72920702e-02 -1.18888056e+00 -1.80407524e-01 8.52191865e-01 1.38513580e-01 -9.60115135e-01 2.33050212e-01 -6.89613879e-01 7.86266476e-02 -8.75861287e-01 -2.07084864e-01 -6.54776916e-02 7.23599017e-01 -5.30468881e-01 -1.02189469e+00 -5.29325902e-01 -9.96153131e-02 1.37576592e+00 -4.96860653e-01 -6.16125703e-01 -2.81746006e+00
1.84548426e+00 3.55235195e+00 -3.65677923e-02 2.30471277e+00 -1.73829687e+00 -1.40865505e+00 -5.80385566e-01 3.93960401e-02 -2.83455968e-01 -3.30442816e-01 -1.94637167e+00 -1.15147138e+00 -1.79708540e+00 -8.65376532e-01 5.21733046e-01 9.24078047e-01 2.38913083e+00 2.21883488e+00 -3.80483568e-01 -2.08103821e-01 -9.04955506e-01 -6.96998715e-01 -1.82735467e+00 -1.64935902e-01 -1.29375792e+00 6.02615058e-01 1.20758998e+00
-2.60115552e+00 1.45717368e-01 2.21545506e+00 1.05652380e+00 1.77678597e+00 -1.23896912e-01 -2.57255614e-01 2.22101480e-01 -2.28895330e+00 6.36664212e-01 2.16440648e-01 6.55416727e-01 9.20075178e-01 2.74179190e-01 -2.06561863e-01 -2.70453274e-01 7.40849823e-02 -3.66471887e-01 -4.78473157e-01 -4.79658172e-02 4.96682636e-02 7.82821700e-02 -7.78317690e-01 -1.19118047e+00 9.16160285e-01 -1.88353324e+00 1.25768876e+00
5.83136499e-01 -7.83653557e-01 -7.33431816e-01 1.44818401e+00 1.35899627e+00 -1.13547182e+00 -1.41968474e-01 -5.00513390e-02 -7.46629477e-01 -1.04398406e+00 -5.59529215e-02 1.19252038e+00 1.04549408e+00 -5.91748297e-01 7.81693578e-01 -1.09722281e+00 -4.44124900e-02 6.85297012e-01 -5.05392432e-01 -1.14867151e+00 -1.42780453e-01 9.08613443e-01 -2.51508772e-01 -5.75143754e-01 -1.19874024e+00 1.56613111e+00 6.71694338e-01
-8.66835475e-01 -1.30724752e+00 -3.49971318e+00 1.66042876e+00 1.96643114e+00 5.50325334e-01 6.83292031e-01 1.11647224e+00 1.54836154e+00 -6.95870668e-02 1.33416697e-01 5.20773053e-01 4.48502868e-01 -7.28254914e-01 5.99990070e-01 -1.93012214e+00 -9.77733731e-01 -4.69309092e-03 -1.72487721e-01 -4.11416799e-01 -1.44901410e-01 -1.41149521e-01 -6.19759619e-01 1.04249418e+00 3.92964244e-01 8.29481423e-01 -6.04180992e-01
-1.30022776e+00 -2.14992657e-01 4.68355370e+00 -1.11692226e+00 -1.15099144e+00 5.52065313e-01 1.80549514e+00 8.62548590e-01 -1.94530177e+00 8.10540855e-01 2.49394625e-02 -1.40592515e-01 4.91403602e-02 8.40545118e-01 -1.60294020e+00 9.18042183e-01 1.05795372e+00 -2.46997878e-01 -2.16050640e-01 2.91753769e-01 4.86518919e-01 -2.59567547e+00 1.70926762e+00 -1.09527278e+00 1.64554918e+00 -3.42001510e+00 -6.93560779e-01
1.12166214e+00 -2.30987251e-01 1.85721397e+00 -2.00676012e+00 7.32236862e-01 -4.39436108e-01 6.71399459e-02 2.49357820e+00 -6.95767760e-01 8.58073711e-01 6.59262463e-02 -1.69917755e-02 4.42803025e-01 -3.74144703e-01 -1.05310380e+00 -5.94165266e-01 -1.31577561e-02 4.35883164e-01 2.02841967e-01 -1.83732438e+00 5.13493240e-01 1.35857612e-01 -1.11886248e-01 -2.67877370e-01 -2.27712363e-01 -7.19363153e-01 -3.37332636e-01
-1.68757826e-01 1.46104372e+00 -5.58811128e-01 -1.17292099e-01 -9.15441275e-01 -3.65460932e-01 6.51201844e-01 -3.08031477e-02 3.48540366e-01 -6.18982613e-02 -4.06480908e-01 -7.03398526e-01 5.08197367e-01 -5.36609650e-01 -4.91151810e-01 -1.49798304e-01 3.98133129e-01 9.14374292e-01 -5.06202459e-01 3.82998562e-03 9.48689461e-01 -2.29522303e-01 1.79627538e+00 2.44943929e+00 7.40180686e-02 -1.77227604e+00 -2.54457688e+00
6.32340312e-01 -2.21906495e+00 -2.21945500e+00 -1.91458249e+00 -1.41339496e-01 1.82392478e+00 -7.08571374e-01 6.86763972e-02 -8.39608237e-02 -1.06769361e-01 1.62473965e+00 1.24380910e+00 2.62183487e-01 1.34565663e+00 -8.14028800e-01 -2.32326224e-01 -7.10568368e-01 -5.52986115e-02 1.03272438e+00 -5.74075758e-01 2.98048615e-01 -5.63445032e-01 -1.18019089e-01 -1.48545313e+00 1.59486043e+00 7.17457235e-01 1.28995800e+00
-2.06316903e-01 -3.17299128e+00 -2.07526863e-01 -1.39409542e+00 2.01641989e+00 -6.41168058e-01 8.93263817e-01 6.09544873e-01 -2.65661418e-01 8.67012501e-01 1.78329575e+00 6.37197196e-01 2.99269464e-02 -5.14979243e-01 5.14100254e-01 8.60416651e-01 -1.46438372e+00 -5.05104482e-01 -2.76905149e-01 1.11807227e+00 2.51842737e-01 2.11390758e+00 -5.77548683e-01 -6.00008070e-01 -2.88765836e+00 2.02211991e-01 8.10859919e-01
