1.12874699e+00 1.47614002e-01 3.20630014e-01 -4.64047015e-01 -1.85180008e-02 6.90198004e-01 -1.31132400e+00 -8.79099965e-03 -5.64559996e-01 1.47914898e+00 -2.02520996e-01 -7.22164989e-01 -6.07953012e-01 -9.26602006e-01 1.26551294e+00 -6.91536009e-01 9.06971991e-01 1.22702801e+00 -2.06180310e+00 8.41620028e-01 -4.93864000e-01 -1.24810100e+00 -7.88204014e-01 -1.54623401e+00 1.85199201e+00 6.58914030e-01 1.13080204e+00
4.61971015e-01 4.81853008e-01 1.00488102e+00 6.06620014e-01 -7.01758981e-01 6.75140023e-02 -5.06377995e-01 -5.35209000e-01 -1.02454603e+00 4.34530005e-02 2.55869001e-01 2.01918507e+00 1.65775001e+00 -5.14129996e-01 -3.54699999e-01 6.78072989e-01 -1.66184402e+00 4.50794995e-01 1.91270001e-02 -2.85344988e-01 -2.03964496e+00 -1.65383804e+00 -7.69079983e-01 -7.74092019e-01 1.08059001e+00 1.47493005e+00 7.33406007e-01
-2.55484015e-01 -1.33214995e-01 1.14321804e+00 6.56585991e-01 -2.09739998e-01 -7.38840029e-02 -9.35430005e-02 1.00399002e-01 -1.31078899e+00 -8.72107983e-01 8.62469018e-01 1.17134905e+00 1.35731602e+00 7.29542971e-01 -2.16559991e-02 1.21904099e+00 -1.15524197e+00 -1.12250000e-01 -7.02319026e-01 -7.21713006e-01 -1.81882405e+00 8.09480026e-02 1.21358395e+00 -1.78936601e+00 -3.75052005e-01 -1.01349902e+00 2.01985002e+00
-3.02816004e-01 -2.69728005e-01 1.31579196e+00 5.17579988e-02 -8.28944027e-01 -5.83860017e-02 9.14420009e-01 2.19065994e-01 -8.84853005e-01 6.38023973e-01 -4.40530986e-01 1.90169895e+00 7.00123012e-01 -1.67107296e+00 5.72570004e-02 -8.21591973e-01 -9.57942009e-01 -7.42256999e-01 1.97342503e+00 5.27889013e-01 -5.11097014e-01 5.71757972e-01 4.87619013e-01 -2.01471996e+00 -1.22670698e+00 3.32866997e-01 1.69059205e+00
-5.08764982e-01 1.48626998e-01 1.40983701e+00 1.00919999e-01 7.40239024e-01 5.53519987e-02 3.49431008e-01 -1.80829003e-01 -1.11047196e+00 -9.31050032e-02 7.73567021e-01 2.21654296e+00 -6.30361974e-01 1.49615300e+00 -9.91069973e-02 1.05805194e+00 1.06444299e+00 3.97962987e-01 -4.00680989e-01 -9.60057020e-01 -1.27754200e+00 1.35013402e+00 4.15179990e-02 -1.72283804e+00 -1.30221796e+00 -7.22555995e-01 1.37856805e+00
9.49463010e-01 -5.82603991e-01 6.12664998e-01 -3.35837007e-01 2.87885010e-01 5.37156999e-01 -9.40155983e-01 6.55776978e-01 -7.49274015e-01 6.43083990e-01 -1.57696199e+00 2.34404996e-01 -1.08198595e+00 -3.84898007e-01 1.05879498e+00 -2.43375003e-01 1.22714806e+00 1.11490595e+00 -6.14444971e-01 1.61950803e+00 -1.26650596e+00 -1.64915502e+00 -4.00240012e-02 -1.41896999e+00 1.97587299e+00 -2.86715001e-01 1.04636002e+00
6.71404004e-01 5.64010024e-01 5.91682971e-01 -4.23364013e-01 -4.43177015e-01 5.71126997e-01 -6.02127016e-01 -9.97291982e-01 -8.77403975e-01 7.40644991e-01 9.43165004e-01 -5.24757981e-01 -3.17824006e-01 -1.24390805e+00 1.32424498e+00 -1.41368902e+00 1.65959999e-01 7.71031022e-01 -4.96199988e-02 -2.00712705e+00 -1.05435002e+00 -9.59196985e-01 -2.67035007e-01 -1.81809795e+00 1.29045904e+00 1.05997503e+00 1.57132494e+00
-8.14099982e-03 -9.88188982e-01 1.01234198e+00 -2.09492996e-01 3.72292012e-01 1.35015994e-01 -3.92773002e-01 5.18714011e-01 -1.40295506e+00 3.25814009e-01 -1.90827501e+00 5.33168018e-01 -1.04786301e+00 8.91626000e-01 6.12313986e-01 6.42373979e-01 9.17232990e-01 5.03001988e-01 -1.30123901e+00 1.60453007e-01 -2.03636789e+00 5.36713004e-01 1.03270698e+00 -2.00324202e+00 8.41400027e-03 -9.63549972e-01 2.21955204e+00
6.49257004e-01 1.02491999e+00 2.90564001e-01 7.42618978e-01 -6.24609999e-02 -6.69167995e-01 -5.60653985e-01 -8.65235984e-01 -9.57828999e-01 3.52279007e-01 1.96770895e+00 -2.14952007e-01 8.74704003e-01 3.50010991e-01 -1.69111598e+00 1.40135300e+00 -8.54014993e-01 -2.50064999e-01 -5.31759977e-01 -1.52083600e+00 -1.80590296e+00 -1.50951099e+00 -8.94640028e-01 -2.20689997e-01 7.53333986e-01 8.25302005e-01 1.47354698e+00
7.33374000e-01 2.85957009e-01 8.51490021e-01 -1.25332996e-01 8.75667989e-01 -1.41402006e-01 -7.92334974e-01 -4.52185988e-01 -8.56693983e-01 1.71167505e+00 -2.03514993e-01 3.51953000e-01 -7.89081991e-01 1.64757001e+00 3.10817003e-01 6.61396027e-01 1.33888102e+00 -8.34935009e-01 -1.64897001e+00 -8.85098994e-01 -2.04781994e-01 -3.47519994e-01 -7.94651985e-01 -1.87200999e+00 4.89863992e-01 1.42563999e-01 2.00581193e+00
